order_id,customer_id,product_id,quantity,order_date,total_amount
3577,716,282,1,2023-07-29,11.92
3578,227,456,1,2024-02-22,126.59
3579,112,478,2,2023-05-19,232.54
3580,23,440,1,2023-11-14,54.91
3581,495,150,1,2024-02-21,112.41
3582,148,336,1,2023-11-05,116.62
3583,167,340,1,2024-03-01,23.10
3584,573,380,2,2024-02-10,127.16
3585,706,426,1,2023-11-18,18.81
3586,1636,363,3,2023-10-15,127.11
3587,365,386,2,2023-02-21,409.96
3588,109,454,3,2023-04-02,62.64
3589,1287,340,5,2024-03-24,115.50
3590,210,33,1,2023-07-12,3.34
3591,26,155,1,2023-11-23,470.55
3592,42,80,1,2024-01-11,1703.56
3593,33,84,1,2023-10-15,25.79
3594,433,201,1,2024-04-04,114.49
3595,1860,173,2,2023-06-13,370.46
3596,141,103,1,2023-06-06,40.61
3597,1168,407,1,2023-05-20,21.47
3598,12,69,1,2023-04-21,48.97
3599,154,105,3,2023-08-24,1660.83
3600,16,113,1,2024-02-23,53.66
3601,512,226,1,2023-05-06,109.46
3602,1410,462,1,2024-04-12,18.18
3603,340,478,3,2024-03-24,348.81
3604,442,73,3,2023-12-22,540.12
3605,1857,417,1,2023-02-28,510.50
3606,124,143,2,2023-08-04,190.36
3607,40,41,4,2023-06-27,211.72
3608,167,377,2,2023-09-22,148.40
3609,544,88,1,2023-08-10,1962.15
3610,195,367,4,2023-05-15,568.28
3611,33,66,2,2024-04-14,42.04
3612,49,485,5,2023-01-17,1343.75
3613,66,233,2,2023-06-17,464.20
3614,1370,409,1,2023-02-23,63.29
3615,353,30,1,2024-02-28,254.74
3616,186,339,3,2024-04-18,417.81
3617,1740,398,4,2024-05-02,1052.68
3618,1267,326,2,2023-11-25,102.56
3619,188,212,1,2023-07-07,604.62
3620,190,26,1,2023-08-21,793.68
3621,688,447,4,2023-06-07,1310.00
3622,1450,241,2,2023-12-14,80.56
3623,575,447,4,2023-07-04,1310.00
3624,111,163,2,2023-12-18,264.46
3625,371,202,3,2023-10-16,47.25
3626,1646,131,4,2023-05-31,118.16
3627,179,249,1,2023-07-12,206.44
3628,482,294,3,2023-03-20,362.34
3629,134,52,1,2023-03-30,9.64
3630,33,62,2,2023-02-12,34.00
3631,170,357,1,2024-03-01,6.81
3632,1816,315,1,2023-03-17,27.91
3633,488,438,1,2024-05-11,25.73
3634,218,356,1,2023-08-19,807.86
3635,1020,78,1,2023-09-15,35.44
3636,1545,182,1,2023-11-22,78.36
3637,1770,454,3,2023-04-23,62.64
3638,554,53,1,2023-05-26,1213.48
3639,552,485,1,2023-09-18,268.75
3640,180,113,2,2023-07-06,107.32
3641,117,11,1,2023-10-24,20.73
3642,107,74,1,2023-06-30,41.19
3643,358,348,1,2023-09-24,98.26
3644,981,451,2,2023-07-16,190.94
3645,139,379,2,2023-07-20,147.52
3646,144,500,1,2023-11-06,34.20
3647,468,450,4,2023-01-19,5549.52
3648,237,258,3,2024-05-26,26.22
3649,579,307,2,2023-12-05,55.74
3650,8,139,1,2023-06-20,808.75
3651,8,441,1,2024-01-22,63.36
3652,1941,260,2,2023-03-15,266.52
3653,1104,393,3,2023-07-14,1214.13
3654,1476,230,1,2023-07-06,10.03
3655,391,219,2,2023-08-03,258.70
3656,114,486,3,2023-11-21,377.43
3657,419,120,1,2024-04-08,67.74
3658,560,243,1,2023-06-24,45.68
3659,114,467,1,2023-06-07,78.89
3660,12,215,1,2024-02-13,71.07
3661,313,278,1,2023-05-18,5.07
3662,19,335,1,2023-06-11,25.93
3663,108,304,1,2023-03-15,79.89
3664,268,474,3,2024-02-25,217.59
3665,157,22,1,2023-11-22,39.28
3666,257,388,2,2024-02-16,335.16
3667,168,224,1,2023-06-07,28.78
3668,1284,210,1,2023-10-31,172.10
3669,1381,392,4,2023-02-13,207.00
3670,449,194,1,2023-09-23,66.40
3671,1168,264,1,2023-12-14,145.12
3672,70,100,1,2023-04-20,139.92
3673,160,336,2,2023-02-11,233.24
3674,31,140,2,2023-08-18,3310.70
3675,1600,439,1,2023-03-27,91.14
3676,126,436,1,2023-06-27,35.70
3677,54,191,2,2023-04-26,731.98
3678,1639,191,2,2024-03-21,731.98
3679,723,214,2,2024-02-16,2938.32
3680,228,458,1,2023-04-23,349.04
3681,656,168,1,2023-03-01,298.99
3682,378,159,5,2023-05-17,73.80
3683,1427,1,1,2024-02-02,14.74
3684,127,292,4,2024-05-24,652.76
3685,466,327,2,2023-09-08,117.34
3686,253,267,1,2024-02-02,743.26
3687,1245,206,1,2024-02-13,320.33
3688,1846,160,3,2023-05-02,230.04
3689,1006,223,2,2023-08-11,174.20
3690,226,338,1,2023-05-25,105.23
3691,1660,477,1,2023-05-29,177.49
3692,128,39,1,2023-01-18,30.43
3693,238,354,1,2023-10-19,238.86
3694,117,314,1,2023-08-11,158.27
3695,81,145,2,2023-04-25,81.46
3696,65,242,3,2024-04-02,1127.67
3697,110,423,3,2023-10-12,33.75
3698,898,354,2,2023-06-14,477.72
3699,589,358,1,2023-01-21,147.13
3700,41,113,3,2024-03-08,160.98
3701,413,11,2,2023-06-22,41.46
3702,1611,2,1,2023-12-23,37.89
3703,140,383,1,2023-12-11,11.83
3704,138,279,1,2023-04-09,37.48
3705,3,165,2,2023-12-01,6.92
3706,128,139,1,2023-08-29,808.75
3707,755,364,1,2023-12-30,1384.41
3708,777,353,1,2024-03-03,15.01
3709,1125,88,2,2023-03-05,3924.30
3710,43,231,1,2024-03-18,30.07
3711,117,422,1,2024-03-22,342.87
3712,176,440,1,2023-07-31,54.91
3713,568,313,3,2023-07-28,91.26
3714,153,418,1,2023-03-27,10.25
3715,575,173,2,2024-02-17,370.46
3716,127,204,1,2023-09-11,49.03
3717,453,283,1,2023-04-22,144.45
3718,1,499,1,2023-06-08,243.75
3719,1380,259,3,2023-07-25,343.56
3720,162,368,2,2023-04-12,108.00
3721,1423,277,3,2023-08-18,1980.15
3722,313,460,1,2023-03-06,1968.06
3723,642,245,1,2023-01-21,29.75
3724,405,488,3,2024-05-19,100.26
3725,372,49,2,2024-03-08,131.54
3726,1881,323,2,2023-06-21,1456.92
3727,5,326,3,2023-04-13,153.84
3728,1332,417,1,2023-03-18,510.50
3729,1155,66,1,2024-03-31,21.02
3730,413,60,1,2024-05-30,82.70
3731,1548,57,1,2024-03-05,46.92
3732,919,437,2,2023-09-10,2328.34
3733,710,355,1,2024-05-24,144.84
3734,128,377,2,2023-06-04,148.40
3735,1585,201,1,2024-02-13,114.49
3736,671,197,3,2023-12-29,658.50
3737,895,425,1,2023-11-28,108.72
3738,478,105,1,2023-06-16,553.61
3739,303,167,1,2023-10-07,57.68
3740,1413,223,2,2023-01-10,174.20
3741,1928,228,2,2023-05-20,81.64
3742,917,442,2,2024-03-31,52.30
3743,193,322,1,2024-02-26,794.01
3744,434,303,5,2023-11-08,133.60
3745,45,392,1,2024-02-10,51.75
3746,537,12,2,2024-04-13,173.26
3747,241,352,2,2023-09-19,2373.72
3748,808,181,2,2023-10-19,43.00
3749,404,142,1,2023-07-18,58.42
3750,1075,411,2,2023-11-06,182.22
3751,81,211,1,2023-10-23,196.95
3752,497,266,4,2023-12-18,747.44
3753,147,205,2,2023-04-20,137.90
3754,364,150,3,2023-01-29,337.23
3755,192,149,1,2023-06-20,488.31
3756,1375,328,2,2024-02-08,20.40
3757,7,168,4,2023-05-02,1195.96
3758,22,84,1,2024-04-14,25.79
3759,28,204,1,2023-03-04,49.03
3760,13,431,2,2023-10-05,608.30
3761,677,427,1,2023-04-17,66.70
3762,1965,114,1,2023-07-14,11.16
3763,1389,412,1,2024-05-09,94.91
3764,238,342,3,2023-08-31,249.15
3765,1142,305,2,2023-09-26,114.52
3766,1820,55,2,2024-03-01,88.40
3767,170,8,1,2024-04-02,56.93
3768,348,469,1,2023-01-01,144.41
3769,152,24,2,2024-02-04,2708.86
3770,1904,348,1,2023-12-31,98.26
3771,1281,105,1,2024-01-02,553.61
3772,375,150,1,2023-09-25,112.41
3773,1948,290,1,2024-03-24,364.57
3774,713,341,3,2023-10-29,468.72
3775,450,230,2,2024-05-29,20.06
3776,1912,246,4,2023-01-20,821.72
3777,1329,61,2,2023-06-15,381.58
3778,419,450,2,2023-02-05,2774.76
3779,22,58,2,2023-07-28,343.52
3780,443,191,3,2023-05-06,1097.97
3781,34,119,1,2023-10-30,47.75
3782,235,487,4,2023-05-15,3192.08
3783,1037,305,4,2024-02-07,229.04
3784,537,141,2,2024-03-08,53.50
3785,804,463,4,2024-01-19,863.40
3786,117,155,4,2024-01-22,1882.20
3787,102,404,3,2023-04-30,74.37
3788,271,467,1,2024-03-22,78.89
3789,528,71,1,2024-03-11,169.94
3790,1954,92,1,2023-07-05,61.54
3791,90,312,1,2023-08-30,97.10
3792,154,478,2,2023-10-29,232.54
3793,462,407,1,2024-05-25,21.47
3794,241,246,4,2023-11-07,821.72
3795,710,148,2,2023-11-30,276.12
3796,351,306,1,2024-03-23,77.60
3797,274,88,1,2023-08-26,1962.15
3798,674,116,1,2024-05-15,103.04
3799,59,497,1,2023-12-08,48.06
3800,1735,179,1,2023-06-20,20.29
3801,1585,425,3,2023-02-27,326.16
3802,3,380,1,2023-05-11,63.58
3803,1352,95,4,2023-03-11,421.40
3804,1671,399,1,2023-05-27,1061.47
3805,1218,497,1,2023-06-10,48.06
3806,439,396,1,2023-09-10,63.09
3807,1134,178,2,2023-11-25,43.40
3808,782,167,1,2023-11-09,57.68
3809,121,349,3,2023-05-24,225.90
3810,1648,440,1,2024-02-20,54.91
3811,83,258,1,2024-01-13,8.74
3812,1119,44,1,2023-02-26,747.52
3813,289,470,1,2023-02-18,265.53
3814,336,158,2,2023-09-22,383.98
3815,478,233,1,2024-04-27,232.10
3816,166,392,1,2023-08-08,51.75
3817,326,396,1,2024-03-24,63.09
3818,645,375,2,2023-10-30,336.64
3819,80,427,3,2024-04-17,200.10
3820,85,183,2,2024-04-15,35.68
3821,142,134,1,2023-07-28,25.74
3822,26,171,1,2023-02-01,119.25
3823,160,100,1,2023-08-11,139.92
3824,431,43,3,2023-03-12,460.89
3825,1510,103,1,2023-07-06,40.61
3826,442,480,1,2024-04-30,42.62
3827,575,274,3,2023-03-11,339.87
3828,318,407,1,2024-05-01,21.47
3829,140,5,1,2024-03-21,145.15
3830,132,162,2,2023-11-17,203.14
3831,130,63,1,2023-11-10,73.79
3832,411,168,3,2023-08-06,896.97
3833,276,374,1,2023-02-21,47.89
3834,73,263,2,2023-04-20,2366.20
3835,325,218,2,2023-07-12,233.26
3836,220,143,3,2024-05-23,285.54
3837,64,377,1,2024-01-23,74.20
3838,116,304,3,2023-03-08,239.67
3839,248,115,1,2024-02-10,41.85
3840,98,301,2,2023-09-21,276.30
3841,357,323,3,2023-09-26,2185.38
3842,300,27,2,2023-01-30,124.94
3843,1516,19,1,2023-12-15,39.95
3844,531,117,2,2023-08-28,353.54
3845,1485,363,1,2023-04-08,42.37
3846,1600,44,2,2024-02-24,1495.04
3847,1378,268,1,2023-10-22,8.91
3848,121,334,1,2023-10-11,116.21
3849,1777,481,2,2023-11-01,384.58
3850,1144,385,4,2024-04-13,525.80
3851,935,190,1,2024-01-15,467.84
3852,1989,456,1,2023-12-23,126.59
3853,1874,267,1,2023-04-24,743.26
3854,986,27,1,2023-03-15,62.47
3855,464,382,2,2023-03-17,471.88
3856,99,154,2,2023-07-12,371.70
3857,1252,312,4,2024-04-07,388.40
3858,59,237,1,2023-12-03,39.32
3859,1856,298,2,2023-09-26,23.80
3860,278,416,1,2023-09-30,650.72
3861,147,218,1,2023-06-13,116.63
3862,615,201,5,2023-04-18,572.45
3863,59,94,2,2023-01-31,160.60
3864,150,271,2,2024-03-20,221.72
3865,685,59,3,2023-09-09,99.90
3866,1087,252,3,2023-03-23,750.57
3867,198,484,4,2023-01-12,324.00
3868,16,378,3,2023-06-20,340.80
3869,75,228,1,2023-02-18,40.82
3870,348,162,1,2024-03-11,101.57
3871,434,300,1,2024-01-18,22.51
3872,65,322,3,2023-11-17,2382.03
3873,1826,259,2,2023-01-22,229.04
3874,1877,370,1,2023-01-13,44.02
3875,1959,429,2,2023-07-19,105.56
3876,92,345,1,2023-05-05,151.82
3877,87,295,1,2023-03-23,110.51
3878,8,128,4,2023-05-09,5305.44
3879,887,243,1,2023-11-19,45.68
3880,314,63,1,2024-03-12,73.79
3881,30,294,1,2023-12-02,120.78
3882,679,409,1,2024-05-29,63.29
3883,1672,63,1,2023-12-02,73.79
3884,44,451,1,2023-08-06,95.47
3885,1657,237,1,2023-03-13,39.32
3886,303,478,2,2024-05-23,232.54
3887,147,195,3,2023-05-24,81.27
3888,462,41,1,2023-12-24,52.93
3889,581,369,2,2023-09-09,40.94
3890,149,181,1,2023-03-03,21.50
3891,1600,4,2,2023-11-26,557.36
3892,1859,431,5,2023-04-03,1520.75
3893,342,325,4,2024-04-06,1863.00
3894,1389,127,1,2023-12-09,1068.95
3895,372,421,1,2024-05-14,193.08
3896,858,96,1,2023-04-29,203.24
3897,73,195,1,2024-02-07,27.09
3898,1457,315,1,2023-05-18,27.91
3899,579,467,1,2024-05-12,78.89
3900,130,234,1,2023-06-12,77.05
3901,731,305,1,2024-01-23,57.26
3902,414,3,1,2023-09-13,80.55
3903,223,91,2,2024-01-22,119.74
3904,183,132,1,2024-02-27,228.94
3905,54,18,3,2024-04-17,77.70
3906,270,325,3,2023-12-09,1397.25
3907,681,447,3,2023-11-03,982.50
3908,413,425,1,2024-01-18,108.72
3909,90,20,1,2023-01-02,84.26
3910,98,252,5,2023-01-09,1250.95
3911,191,74,1,2023-08-02,41.19
3912,433,69,4,2023-04-15,195.88
3913,190,325,1,2023-10-05,465.75
3914,486,60,2,2023-08-24,165.40
3915,985,163,3,2023-01-23,396.69
3916,898,211,2,2023-02-15,393.90
3917,427,254,1,2023-01-04,115.61
3918,865,89,1,2023-10-12,132.21
3919,1114,261,1,2023-10-04,20.90
3920,264,387,4,2023-04-25,1657.20
3921,1615,122,3,2023-12-03,889.95
3922,693,384,3,2023-05-20,375.18
3923,549,64,1,2023-07-21,67.65
3924,15,329,4,2023-05-03,459.60
3925,76,388,1,2023-10-05,167.58
3926,1992,370,3,2023-02-05,132.06
3927,145,157,4,2024-05-30,277.76
3928,1905,268,4,2024-05-20,35.64
3929,147,281,1,2024-01-03,70.93
3930,586,114,2,2023-08-08,22.32
3931,403,146,3,2024-04-05,36.45
3932,10,425,1,2023-08-27,108.72
3933,1674,5,2,2023-04-26,290.30
3934,312,99,2,2024-03-05,818.72
3935,17,96,2,2024-02-10,406.48
3936,97,179,1,2023-06-20,20.29
3937,28,474,1,2023-06-24,72.53
3938,168,458,1,2023-02-05,349.04
3939,1710,335,1,2024-04-17,25.93
3940,97,4,1,2023-10-14,278.68
3941,47,11,1,2024-05-21,20.73
3942,1516,303,3,2023-10-06,80.16
3943,72,290,1,2023-10-05,364.57
3944,349,400,1,2023-03-19,805.43
3945,43,319,1,2023-11-13,367.32
3946,71,489,2,2023-05-28,254.20
3947,103,385,1,2024-04-21,131.45
3948,20,301,2,2024-05-01,276.30
3949,108,382,1,2023-09-19,235.94
3950,893,209,1,2023-07-01,19.23
3951,353,41,5,2023-11-02,264.65
3952,103,95,1,2023-09-29,105.35
3953,1543,331,2,2023-06-26,53.54
3954,428,52,1,2023-02-22,9.64
3955,25,99,1,2024-03-17,409.36
3956,72,353,1,2023-02-21,15.01
3957,522,7,1,2024-02-13,731.40
3958,478,356,2,2023-02-27,1615.72
3959,108,399,1,2023-12-10,1061.47
3960,170,201,3,2024-02-29,343.47
3961,1694,70,1,2024-01-05,169.98
3962,140,210,4,2023-02-01,688.40
3963,7,174,1,2023-11-17,30.13
3964,21,31,1,2023-09-07,266.67
3965,98,171,4,2023-01-13,477.00
3966,18,409,1,2024-04-17,63.29
3967,65,98,3,2023-02-05,219.42
3968,1332,232,1,2023-04-06,1896.57
3969,78,105,2,2024-01-25,1107.22
3970,850,22,2,2024-04-28,78.56
3971,54,336,1,2023-05-26,116.62
3972,133,62,1,2023-09-17,17.00
3973,257,446,4,2023-10-14,221.60
3974,1820,209,3,2024-05-22,57.69
3975,79,292,1,2023-03-12,163.19
3976,521,428,1,2023-09-20,35.14
3977,240,126,1,2023-05-29,11.59
3978,162,389,1,2023-05-15,131.57
3979,132,185,1,2024-02-11,63.21
3980,11,74,1,2023-08-08,41.19
3981,960,139,3,2023-05-26,2426.25
3982,1758,468,4,2023-01-18,434.44
3983,938,140,1,2024-04-01,1655.35
3984,522,453,1,2023-01-24,642.87
3985,149,346,1,2023-12-28,175.06
3986,257,49,1,2023-05-14,65.77
3987,516,210,1,2024-04-21,172.10
3988,1044,419,1,2023-01-25,143.01
3989,1447,69,1,2023-12-20,48.97
3990,1531,184,2,2023-12-26,1579.76
3991,80,196,1,2023-04-19,36.87
3992,76,295,2,2023-11-24,221.02
3993,689,298,4,2023-04-04,47.60
3994,122,413,1,2024-02-19,62.05
3995,1891,360,1,2024-02-28,11.76
3996,184,246,2,2024-03-07,410.86
3997,92,110,1,2023-03-02,160.98
3998,7,257,2,2023-11-16,129.54
3999,491,133,1,2023-08-25,25.68
4000,460,421,2,2023-04-01,386.16
4001,840,57,2,2024-05-17,93.84
4002,219,318,3,2023-05-14,526.32
4003,62,224,1,2023-02-21,28.78
4004,402,293,2,2023-07-26,151.26
4005,384,312,4,2023-05-11,388.40
4006,140,403,1,2023-08-24,276.52
4007,200,277,1,2024-03-23,660.05
4008,195,230,4,2023-02-10,40.12
4009,573,81,1,2024-02-25,153.87
4010,263,141,1,2023-06-01,26.75
4011,1656,439,1,2023-03-09,91.14
4012,119,103,2,2024-05-18,81.22
4013,1500,481,2,2023-01-15,384.58
4014,330,463,1,2023-08-02,215.85
4015,1913,112,1,2023-01-22,74.56
4016,13,281,2,2023-09-12,141.86
4017,219,381,2,2024-02-17,102.16
4018,487,123,2,2023-01-05,181.68
4019,3,265,2,2023-04-03,88.34
4020,87,130,1,2023-01-03,44.02
4021,17,297,4,2023-04-05,31.04
4022,370,291,3,2023-06-05,1396.89
4023,169,72,2,2023-07-26,47.50
4024,492,380,3,2024-04-15,190.74
4025,1798,367,2,2024-02-02,284.14
4026,7,278,3,2023-12-11,15.21
4027,231,279,5,2023-03-26,187.40
4028,746,218,1,2023-09-22,116.63
4029,377,126,1,2023-01-24,11.59
4030,1011,418,3,2023-10-11,30.75
4031,1489,113,1,2023-05-02,53.66
4032,70,371,3,2024-04-01,406.11
4033,59,476,1,2023-03-29,1065.13
4034,262,48,2,2024-01-14,709.66
4035,1545,133,1,2023-05-25,25.68
4036,1902,294,4,2023-11-13,483.12
4037,107,499,1,2023-09-24,243.75
4038,1383,7,1,2023-07-28,731.40
4039,271,391,1,2024-02-27,1902.89
4040,415,16,1,2024-01-20,103.20
4041,895,311,2,2023-10-18,216.70
4042,931,456,2,2024-02-19,253.18
4043,450,227,1,2023-02-24,45.72
4044,69,30,2,2023-10-01,509.48
4045,1276,370,1,2023-05-23,44.02
4046,1613,395,2,2023-04-04,2967.80
4047,1512,260,1,2023-05-22,133.26
4048,1321,114,2,2023-10-23,22.32
4049,1,77,4,2024-02-05,1234.04
4050,101,18,2,2024-05-27,51.80
4051,50,255,1,2023-11-29,138.21
4052,98,240,1,2024-01-03,22.41
4053,1243,498,1,2023-11-16,35.88
4054,114,487,4,2023-12-19,3192.08
4055,488,9,1,2023-03-31,161.21
4056,113,318,1,2023-05-23,175.44
4057,770,360,1,2023-04-29,11.76
4058,1502,215,4,2023-06-30,284.28
4059,1211,499,1,2023-01-19,243.75
4060,211,341,3,2024-02-12,468.72
4061,82,453,1,2024-04-20,642.87
4062,1037,89,1,2023-09-28,132.21
4063,441,210,1,2023-03-29,172.10
4064,92,288,1,2023-05-27,135.01
4065,497,45,1,2023-06-29,160.58
4066,143,463,1,2024-03-13,215.85
4067,49,180,1,2023-01-31,141.43
4068,1334,464,1,2024-01-19,78.58
4069,8,255,2,2024-03-21,276.42
4070,1860,167,1,2023-09-22,57.68
4071,251,196,2,2023-11-09,73.74
4072,1335,91,3,2024-03-26,179.61
4073,427,113,3,2023-11-04,160.98
4074,368,423,4,2023-04-20,45.00
4075,1159,46,1,2023-01-08,63.49
4076,341,256,2,2023-07-29,1106.24
4077,1753,159,1,2023-06-02,14.76
4078,187,121,1,2024-03-07,886.46
4079,59,252,5,2023-06-23,1250.95
4080,117,482,1,2023-04-14,12.71
4081,1850,348,1,2024-04-14,98.26
4082,1400,488,1,2024-04-08,33.42
4083,3,261,1,2024-03-04,20.90
4084,1596,415,1,2023-12-26,70.82
4085,1569,401,1,2023-06-06,617.80
4086,94,142,5,2024-03-28,292.10
4087,411,437,2,2023-10-04,2328.34
4088,1168,151,1,2023-03-24,36.44
4089,1372,82,2,2023-08-01,327.68
4090,333,8,1,2023-04-22,56.93
4091,582,156,2,2024-05-09,90.88
4092,233,499,1,2023-08-29,243.75
4093,252,443,1,2023-08-03,144.63
4094,242,28,1,2024-03-05,274.29
4095,1793,386,1,2023-06-06,204.98
4096,79,78,1,2024-03-19,35.44
4097,182,310,2,2023-12-31,222.28
4098,117,183,1,2023-06-26,17.84
4099,12,497,1,2023-10-11,48.06
4100,206,330,3,2023-05-07,40.32
4101,73,344,2,2024-05-19,697.94
4102,1985,101,2,2023-03-24,194.80
4103,657,76,1,2023-01-03,28.54
4104,1401,220,1,2023-08-19,40.57
4105,291,347,2,2023-10-22,219.10
4106,566,448,3,2023-07-03,717.48
4107,1708,34,2,2023-10-11,870.36
4108,955,411,1,2023-01-24,91.11
4109,404,208,1,2023-01-19,64.97
4110,310,434,1,2023-04-14,16.76
4111,31,94,1,2024-01-15,80.30
4112,249,101,2,2023-10-13,194.80
4113,59,411,2,2023-09-11,182.22
4114,20,61,2,2023-02-22,381.58
4115,249,313,2,2024-03-10,60.84
4116,3,422,4,2024-05-23,1371.48
4117,102,52,2,2024-06-01,19.28
4118,371,28,5,2023-07-27,1371.45
4119,117,32,5,2023-07-26,973.75
4120,75,305,1,2023-02-20,57.26
4121,57,46,3,2023-02-03,190.47
4122,9,108,1,2024-05-01,794.40
4123,83,124,1,2024-05-23,730.32
4124,1839,51,2,2024-04-22,575.28
4125,1916,334,2,2023-02-16,232.42
4126,1848,54,3,2024-02-02,51.96
4127,111,390,5,2023-12-30,1080.60
4128,1485,367,2,2023-02-22,284.14
4129,1696,260,1,2023-10-19,133.26
4130,1237,239,3,2023-12-03,192.27
4131,339,472,1,2023-05-04,12.64
4132,55,106,4,2023-12-15,124.68
4133,161,173,2,2023-05-03,370.46
4134,16,242,4,2024-03-30,1503.56
4135,612,382,1,2023-05-21,235.94
4136,512,307,3,2023-08-21,83.61
4137,512,58,4,2023-04-19,687.04
4138,441,15,2,2023-04-24,314.00
4139,1123,241,5,2023-06-08,201.40
4140,94,458,1,2024-01-29,349.04
4141,181,247,1,2023-05-04,473.52
4142,682,102,1,2023-08-21,42.60
4143,28,230,3,2023-04-19,30.09
4144,6,94,3,2023-01-16,240.90
4145,1427,371,2,2024-01-11,270.74
4146,317,239,3,2024-05-27,192.27
4147,22,8,1,2023-09-21,56.93
4148,1404,445,1,2023-05-19,162.92
4149,153,449,1,2023-07-10,169.50
4150,116,497,3,2024-02-05,144.18
4151,947,20,3,2024-01-29,252.78
4152,1043,343,3,2023-12-27,414.03
4153,491,133,1,2024-04-28,25.68
4154,14,200,3,2024-01-01,1120.92
4155,47,224,2,2023-05-02,57.56
4156,178,296,3,2024-01-09,88.26
4157,1560,384,4,2023-05-26,500.24
4158,65,165,1,2023-04-29,3.46
4159,406,459,1,2023-05-29,97.11
4160,376,38,1,2023-01-10,25.04
4161,156,102,1,2023-09-22,42.60
4162,112,145,3,2023-04-26,122.19
4163,1148,276,3,2023-05-21,18.72
4164,214,278,3,2024-05-30,15.21
4165,47,113,1,2023-11-05,53.66
4166,77,379,1,2023-03-18,73.76
4167,11,162,3,2023-02-17,304.71
4168,105,52,1,2023-03-14,9.64
4169,359,244,2,2024-02-02,155.76
4170,1566,149,1,2023-09-08,488.31
4171,167,342,3,2023-12-04,249.15
4172,168,159,2,2023-04-06,29.52
4173,3,167,1,2023-05-02,57.68
4174,1912,142,4,2024-03-06,233.68
4175,187,394,5,2024-05-17,1781.80
4176,575,420,3,2024-03-10,1952.34
4177,88,164,1,2023-12-12,217.96
4178,266,382,3,2023-04-24,707.82
4179,99,280,3,2024-04-04,5162.46
4180,552,169,3,2023-05-18,134.19
4181,169,304,1,2024-05-24,79.89
4182,576,51,1,2023-09-23,287.64
4183,110,193,3,2023-02-16,1212.06
4184,1920,344,3,2024-04-17,1046.91
4185,114,117,2,2023-01-20,353.54
4186,110,152,3,2024-03-21,350.01
4187,1898,378,3,2024-01-14,340.80
4188,1975,144,1,2024-04-18,26.66
4189,512,73,1,2023-03-08,180.04
4190,465,53,1,2023-07-28,1213.48
4191,44,424,2,2023-05-06,64.26
4192,333,197,3,2024-05-07,658.50
4193,659,329,3,2024-05-07,344.70
4194,1383,371,1,2023-04-11,135.37
4195,542,163,1,2023-08-22,132.23
4196,650,9,3,2024-03-28,483.63
4197,226,421,1,2023-11-05,193.08
4198,572,434,1,2024-04-15,16.76
4199,1416,93,1,2023-06-15,214.80
4200,829,89,1,2024-02-08,132.21
4201,1494,271,1,2023-06-01,110.86
4202,482,96,2,2023-11-04,406.48
4203,32,230,1,2023-09-14,10.03
4204,98,6,1,2024-01-22,446.02
4205,1482,106,1,2023-03-11,31.17
4206,1613,106,4,2023-08-02,124.68
4207,1721,281,4,2024-02-15,283.72
4208,524,214,2,2024-01-02,2938.32
4209,1048,65,1,2024-03-17,117.45
4210,1697,259,3,2023-02-23,343.56
4211,406,459,2,2023-01-31,194.22
4212,190,265,4,2024-02-07,176.68
4213,982,348,1,2023-02-28,98.26
4214,1543,172,3,2023-08-29,572.67
4215,187,4,1,2023-01-27,278.68
4216,1505,269,4,2023-05-29,319.64
4217,521,103,2,2023-03-27,81.22
4218,276,306,3,2024-03-15,232.80
4219,185,398,1,2023-07-16,263.17
4220,1476,336,2,2024-02-26,233.24
4221,481,30,2,2024-05-27,509.48
4222,1003,452,1,2023-12-14,33.14
4223,305,131,1,2023-03-20,29.54
4224,955,361,3,2023-09-05,2228.76
4225,635,133,1,2023-07-05,25.68
4226,526,108,3,2023-05-14,2383.20
4227,490,374,1,2023-03-03,47.89
4228,1611,91,1,2023-05-31,59.87
4229,535,53,1,2023-03-18,1213.48
4230,507,426,1,2024-05-16,18.81
4231,440,311,1,2024-05-18,108.35
4232,76,217,1,2023-10-29,66.71
4233,112,316,3,2024-01-16,54.45
4234,82,148,1,2024-02-18,138.06
4235,906,284,1,2024-01-19,65.89
4236,125,482,1,2024-03-11,12.71
4237,914,5,1,2023-07-03,145.15
4238,134,16,3,2024-02-28,309.60
4239,861,407,2,2023-04-08,42.94
4240,192,95,2,2023-10-03,210.70
4241,557,425,1,2024-03-08,108.72
4242,739,13,3,2024-04-06,33.21
4243,506,453,3,2023-01-20,1928.61
4244,155,413,5,2024-02-14,310.25
4245,138,229,3,2023-02-10,388.62
4246,302,351,1,2023-02-03,32.28
4247,218,299,1,2023-07-09,320.16
4248,418,428,1,2023-09-17,35.14
4249,200,193,2,2023-04-26,808.04
4250,463,82,2,2024-03-30,327.68
4251,452,124,4,2023-01-06,2921.28
4252,703,114,4,2023-02-03,44.64
4253,1806,204,3,2023-11-29,147.09
4254,187,32,1,2023-12-25,194.75
4255,1124,374,2,2023-11-29,95.78
4256,78,358,2,2023-08-19,294.26
4257,92,237,2,2024-05-20,78.64
4258,129,277,3,2023-06-13,1980.15
4259,883,61,3,2023-08-16,572.37
4260,311,334,1,2024-03-15,116.21
4261,43,65,3,2024-03-05,352.35
4262,486,203,2,2023-06-25,47.80
4263,487,442,1,2023-11-08,26.15
